ID_NORMA,ID_ORDEN,NOMBRE,TIPO,ALCANCE,ESTADO,COD_ORGANO,ORGANO,COD_UD_ORGANICA,UD_ORGANICA,COD_PROCESO,PROCESO,DOC_APROBACION,NRO_DOC_APROBACION,FECHA_APROBACION,STD_APROBACION,DOC_DEROGACION,NRO_DOC_DEROGACION,FECHA_DEROGACION,STD_DEROGACION,LINK,EDITABLE
0420,or000,Cuadro de temas para difusión,Formato,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,S5.1,Comunicación Externa,Acta,Acta N° 007/EOP/2021,10/03/21,300481,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.1.0.FO1_or0.pdf,S5.1.0.FO1_or0.pdf
0421,or001,Manual de Identidad Corporativa,Manual Interno,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,S5.1,Comunicación Externa,Otro,-,03/09/20,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.1.0.MI1_or1.pdf,S5.1.0.MI1_or1.pdf
0422,or004,​Elaboración del diseño y difusión de la memoria anual de FONAFE,Procedimiento,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,S5.1,Comunicación Externa,Acta,Acta N° 007/EOP/2021 ,10/03/21,300481,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.1.0.PR1_or4.pdf,S5.1.0.PR1_or4.pdf
0423,or004,Gestión de la información de las Empresas,Procedimiento,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,S5.1,Comunicación Externa,Acta,Acta N° 007/EOP/2021,10/03/21,300481,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.1.0.PR2_or4.pdf,S5.1.0.PR2_or4.pdf
0424,or000,​Elaboración de la revista corporativa de FONAFE,Procedimiento,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,S5.1,Comunicación Externa,Acta,Acta N° 007/EOP/2021,10/03/21,300481,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.1.0.PR3_or0.pdf,S5.1.0.PR3_or0.pdf
0425,or004,Brief,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S5.2,Comunicación Interna,Acta,Acta N° 003/EOP/2021,01/02/21,300442,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.2.0.FO1_or4.pdf,S5.2.0.FO1_or4.pdf
0426,or001,Uso e incorporación del lenguaje inclusivo en el Fonafe,Manual Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S5.2,Comunicación Interna,Acta,Acta N° 065/EOP/2020,02/11/20,300327,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.2.0.MI1_or1.pdf,S5.2.0.MI1_or1.pdf
0427,or004,Asistencia en Imagen Corporativa para la ejecución de eventos organizados por las Gerencias,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S5.2,Comunicación Interna,Acta,Acta N° 072/EOP/2020,22/12/20,300379,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.2.0.PR1_or4.pdf,S5.2.0.PR1_or4.pdf
0428,or001,Publicación de  Comunicados Internos,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S5.2,Comunicación Interna,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.2.0.PR2_or1.pdf,S5.2.0.PR2_or1.pdf
0429,or004,​Elaboración de notas informativas sobre el FONAFE en los canales de comunicación interna,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S5.2,Comunicación Interna,Acta,Acta N° 072/EOP/2020,22/12/20,300379,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.2.0.PR3_or4.pdf,S5.2.0.PR3_or4.pdf
0430,or000,"Solicitud de Producción Gráfica, Audiovisual y Material Promocional",Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S5.2,Comunicación Interna,Acta,Acta N° 072/EOP/2020 ,22/12/20,300379,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S5.2.0.PR4_or0.pdf,S5.2.0.PR4_or0.pdf
0431,or002,Cuadro de necesidades,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO1_or2.pdf,S6.1.0.FO1_or2.pdf
0432,or003,Acta de aprobación del pliego de absolución de consultas y observaciones e integración de bases,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO10_or3.pdf,S6.1.0.FO10_or3.pdf
0433,or001,Acta de otorgamiento de buena pro - consultoría en general ,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO11_or1.pdf,S6.1.0.FO11_or1.pdf
0434,or001,Acta de otorgamiento de buena pro - bienes y servicios en general,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO12_or1.pdf,S6.1.0.FO12_or1.pdf
0435,or001,"Admisibilidad, calificación y evaluación",Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO13_or1.pdf,S6.1.0.FO13_or1.pdf
0436,or000,Designación del Comité de Selección,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO14_or0.pdf,S6.1.0.FO14_or0.pdf
0437,or000,Solicitud de aprobación de bases,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO15_or0.pdf,S6.1.0.FO15_or0.pdf
0438,or000,Aprobación de las bases,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO16_or0.pdf,S6.1.0.FO16_or0.pdf
0439,or001,Términos de Referencia o Especificaciones Técnicas,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 021/EOP/2021,29/04/21,300529,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO2_or1.pdf,S6.1.0.FO2_or1.pdf
0440,or002,Plan Anual de Contrataciones,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO3_or2.pdf,S6.1.0.FO3_or2.pdf
0441,or001,Certificación de previsión presupuestal,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO4_or1.pdf,S6.1.0.FO4_or1.pdf
0442,or003,Aprobación del expediente de contratación por el funcionario competente,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO5_or3.pdf,S6.1.0.FO5_or3.pdf
0443,or003,Acta de Instalación del Comité de Selección,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO6_or3.pdf,S6.1.0.FO6_or3.pdf
0444,or003,Acta de Conformidad de Proyectos de Bases,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO7_or3.pdf,S6.1.0.FO7_or3.pdf
0445,or001,Acta de elaboración de la solicitud de expresión de interés ,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.FO8_or1.pdf,S6.1.0.FO8_or1.pdf
0446,or004,Elaboración del Plan Anual de Contratación - PAC,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.PR1_or4.pdf,S6.1.0.PR1_or4.pdf
0447,or006,Supervisión y modificación del Plan Anual de Contratación,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,29/11/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.PR2_or6.pdf,S6.1.0.PR2_or6.pdf
0448,or004,Preparación y aprobación del expediente de contratación,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.1,Planificación Contractual,Otro,-,29/11/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.1.0.PR3_or4.pdf,S6.1.0.PR3_or4.pdf
0449,or001,Cotización,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Acta,Acta N° 021/EOP/2021 ,29/04/21,300529,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.FO1_or1.pdf,S6.2.0.FO1_or1.pdf
0450,or000,Declaración Jurada sobre prohibiciones e incompatibilidades,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Acta,Acta N° 017/EOP/2023,10/10/23,302649,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.FO2_or0.pdf,S6.2.0.FO2_or0.pdf
0451,or000,Formulario Conocimiento del Cliente – Proveedores - Procedimiento de Selección,Formato de Ejecución de Actividad,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Acta,Acta N° 026/EOP/2023,29/12/23,302844,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.FO-03_or0.pdf,S6.2.0.FO-03_or0.pdf
0452,or002,Contrataciones mediante CD/CPR,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.PR1_or2.pdf,S6.2.0.PR1_or2.pdf
0453,or011,Contrataciones menores o iguales a 8 UIT,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Acta,Acta N° 017/EOP/2023,10/10/23,302649,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.PR2_or11.pdf,S6.2.0.PR2_or11.pdf
0454,or004,Contrataciones por catálogo de acuerdo marco,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.PR3_or4.pdf,S6.2.0.PR3_or4.pdf
0455,or005,​Selección LP/CP/AS,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.2,Gestión de las Contrataciones,Acta,Acta N° 067/EOP/2020,09/11/20,300352,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.2.0.PR4_or5.pdf,S6.2.0.PR4_or5.pdf
0456,or004,Hoja de Conformidad,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 013/EOP/2023,29/09/23,302637,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.FO1_or4.pdf,S6.3.0.FO1_or4.pdf
0457,or004,Hoja de No Conformidad,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 013/EOP/2023,29/09/23,302637,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.FO2_or4.pdf,S6.3.0.FO2_or4.pdf
0458,or000,Cálculo de Penalidades por Mora,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 071/EOP/2020,04/12/20,300378,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.FO3_or0.pdf,S6.3.0.FO3_or0.pdf
0459,or000,Cuadro de Amortización de Retención por Garantía REMYPE,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 071/EOP/2020,04/12/20,300378,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.FO4_or0.pdf,S6.3.0.FO4_or0.pdf
0460,or001,Constancia de prestación,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 035/EOP/2021,25/06/21,300653,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.FO5_or1.pdf,S6.3.0.FO5_or1.pdf
0461,or004,Elaboración de contratos de adquisiciones,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Otro,-,29/11/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.PR1_or4.pdf,S6.3.0.PR1_or4.pdf
0462,or005,Modificación de contratos por adicionales y/o reducciones,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 001/EOP/2022,04/01/22,301124,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.PR2_or5.pdf,S6.3.0.PR2_or5.pdf
0463,or009,Gestión de la conformidad de entregables,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 013/EOP/2021,06/04/21,300509,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.PR3_or9.pdf,S6.3.0.PR3_or9.pdf
0464,or002,Resolución de contratos,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.PR4_or2.pdf,S6.3.0.PR4_or2.pdf
0465,or000,Fiscalización posterior,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.PR5_or0.pdf,S6.3.0.PR5_or0.pdf
0466,or001,Gestión de pagos,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.3,Ejecución Contractual,Acta,Acta N° 044/EOP/2021,14/09/21,300883,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.3.0.PR6_or1.pdf,S6.3.0.PR6_or1.pdf
0467,or001,Plan de mantenimientos preventivos ,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.FO1_or1.pdf,S6.4.0.FO1_or1.pdf
0468,or000,Ficha de control de almacén,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Acta,Acta N° 039/EOP/2021,26/07/21,300743,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.FO2_or0.pdf,S6.4.0.FO2_or0.pdf
0469,or007,Transferencia y saneamiento de  bienes,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR1_or7.pdf,S6.4.0.PR1_or7.pdf
0470,or004,Administración de bienes inmuebles,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR2_or4.pdf,S6.4.0.PR2_or4.pdf
0471,or002,Venta de bienes muebles e inmuebles del MEF y/o FONAFE por venta directa,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR3_or2.pdf,S6.4.0.PR3_or2.pdf
0472,or006,​Venta de activos muebles e inmuebles de FONAFE por subasta pública​,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Acta,Acta N° 010/EOP/2023,13/06/23,302397,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR4_or6.pdf,S6.4.0.PR4_or6.pdf
0473,or009,Arrendar bienes inmuebles del MEF y/o FONAFE por arrendamiento directo,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR5_or9.pdf,S6.4.0.PR5_or9.pdf
0474,or002,Donación de bienes muebles e inmuebles del FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR6_or2.pdf,S6.4.0.PR6_or2.pdf
0475,or002,Seguimiento a los mantenimientos preventivos y correctivos del edificio,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR7_or2.pdf,S6.4.0.PR7_or2.pdf
0476,or000,Atención del control de existencias,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR8_or0.pdf,S6.4.0.PR8_or0.pdf
0477,or000,Ingreso y salida de bienes de los almacenes de FONAFE administrados por Gestión de Bienes y Servicios Generales,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Acta,Acta N° 039/EOP/2021,26/07/21,300743,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR9_or0.pdf,S6.4.0.PR9_or0.pdf
0478,or000,​Venta de activos muebles e inmuebles del MEF por subasta pública​,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.4,Gestión de Bienes y Servicios,Acta,Acta N° 010/EOP/2023,13/06/23,302397,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.4.0.PR10_or0.pdf,S6.4.0.PR10_or0.pdf
0479,or001,Ficha de asignación de bienes,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.FO1_or1.pdf,S6.5.0.FO1_or1.pdf
0480,or001,Ficha de devolución de bienes,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.FO2_or1.pdf,S6.5.0.FO2_or1.pdf
0481,or001,Guia de movimiento de bienes,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.FO3_or1.pdf,S6.5.0.FO3_or1.pdf
0482,or001,Ficha Patrimonial ,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.FO4_or1.pdf,S6.5.0.FO4_or1.pdf
0483,or005,Gestión del alta y asignación de bienes,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.PR1_or5.pdf,S6.5.0.PR1_or5.pdf
0484,or003,Control del movimiento interno y externo de bienes,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.PR2_or3.pdf,S6.5.0.PR2_or3.pdf
0485,or009,Baja de activos propiedad del FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Acta,Acta N° 073/EOP/2020,22/12/20,300384,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.PR3_or9.pdf,S6.5.0.PR3_or9.pdf
0486,or003,Inventario de bienes muebles y bienes controlables de propiedad de FONAFE y  bienes de terceros,Procedimiento,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Otro,-,31/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.PR4_or3.pdf,S6.5.0.PR4_or3.pdf
0486,or004,Inventario de bienes muebles y bienes controlables de propiedad de FONAFE y bienes de terceros,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Acta,Acta N° 002/PMC/2025,25/03/25,304227,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/202572929916 (3).pdf,202572929916 (3).pdf
0487,or003,​Baja de bienes controlables de terceros,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Acta,Acta N° 053/EOP/2021,13/12/21,301054,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.PR5_or3.pdf,S6.5.0.PR5_or3.pdf
0488,or001,Gestión de incidentes y pagos de bienes muebles de propiedad de FONAFE y de terceros,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,S6.5,Control Patrimonial,Acta,Acta N° 037/EOP/202,04/11/22,301697,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S6.5.0.PR6_or1.pdf,S6.5.0.PR6_or1.pdf
